"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","1622","Immune Modulators","Counties Manukau",2024,"68","16",100
"Initial dispensings","1622","Immune Modulators","Lakes",2024,"17","<6",100
"Initial dispensings","1622","Immune Modulators","Nelson Marlborough",2024,"13","<6",100
"Initial dispensings","1622","Immune Modulators","Auckland",2024,"79","23",100
"Initial dispensings","1622","Immune Modulators","Capital & Coast",2024,"33","10",100
"Initial dispensings","1622","Immune Modulators","Whanganui",2024,"18","<6",100
"Initial dispensings","1622","Immune Modulators","South Canterbury",2024,"14","<6",100
"Initial dispensings","1622","Immune Modulators","Wairarapa",2024,"16","<6",100
"Initial dispensings","1622","Immune Modulators","Bay of Plenty",2024,"57","23",100
"Initial dispensings","1622","Immune Modulators","MidCentral",2024,"48","13",100
"Initial dispensings","1622","Immune Modulators","Taranaki",2024,"13","<6",100
"Initial dispensings","1622","Immune Modulators","Hawke's Bay",2024,"10","<6",100
"Initial dispensings","1622","Immune Modulators","Northland",2024,"54","17",100
"Initial dispensings","1622","Immune Modulators","Tairawhiti",2024,"9","<6",100
"Initial dispensings","1622","Immune Modulators","Hutt Valley",2024,"11","<6",100
"Initial dispensings","1622","Immune Modulators","New Zealand",2024,"768","231",100
"Dispensings","1622","Immune Modulators","Waikato",2020,"72","17",100
"Dispensings","1622","Immune Modulators","Waitemata",2020,"57","9",100
"Dispensings","1622","Immune Modulators","Bay of Plenty",2020,"9","<6",100
"Dispensings","1622","Immune Modulators","Hawke's Bay",2020,"19","<6",100
"Dispensings","1622","Immune Modulators","Southern",2020,"8","<6",100
"Dispensings","1622","Immune Modulators","West Coast",2020,"12","<6",100
"Dispensings","1622","Immune Modulators","MidCentral",2020,"31","<6",100
"Dispensings","1622","Immune Modulators","Northland",2020,"11","<6",100
"Dispensings","1622","Immune Modulators","Lakes",2020,"30","<6",100
"Dispensings","1622","Immune Modulators","Capital & Coast",2020,"59","11",100
"Dispensings","1622","Immune Modulators","Hutt Valley",2020,"20","<6",100
"Dispensings","1622","Immune Modulators","Counties Manukau",2020,"13","<6",100
"Dispensings","1622","Immune Modulators","Whanganui",2020,"8","<6",100
"Dispensings","1622","Immune Modulators","Wairarapa",2020,"30","<6",100
"Dispensings","1622","Immune Modulators","Canterbury",2020,"20","<6",100
"Dispensings","1622","Immune Modulators","Tairawhiti",2020,"<6","<6",100
"Dispensings","1622","Immune Modulators","South Canterbury",2020,"<6","<6",100
"Dispensings","1622","Immune Modulators","Taranaki",2020,"8","<6",100
"Dispensings","1622","Immune Modulators","New Zealand",2020,"414","75",100
"Dispensings","1622","Immune Modulators","Southern",2021,"12","<6",100
"Dispensings","1622","Immune Modulators","Lakes",2021,"36","6",100
"Dispensings","1622","Immune Modulators","Hawke's Bay",2021,"25","<6",100
"Dispensings","1622","Immune Modulators","Northland",2021,"44","9",100
"Dispensings","1622","Immune Modulators","Waikato",2021,"136","22",100
"Dispensings","1622","Immune Modulators","Waitemata",2021,"66","12",100
"Dispensings","1622","Immune Modulators","Bay of Plenty",2021,"53","11",100
"Dispensings","1622","Immune Modulators","Hutt Valley",2021,"37","<6",100
"Dispensings","1622","Immune Modulators","Capital & Coast",2021,"70","13",100
"Dispensings","1622","Immune Modulators","Taranaki",2021,"31","<6",100
"Dispensings","1622","Immune Modulators","Canterbury",2021,"26","6",100
"Dispensings","1622","Immune Modulators","Wairarapa",2021,"33","<6",100
"Dispensings","1622","Immune Modulators","MidCentral",2021,"39","8",100
"Dispensings","1622","Immune Modulators","Auckland",2021,"47","8",100
"Dispensings","1622","Immune Modulators","Tairawhiti",2021,"8","<6",100
"Dispensings","1622","Immune Modulators","Counties Manukau",2021,"16","<6",100
"Dispensings","1622","Immune Modulators","West Coast",2021,"<6","<6",100
"Dispensings","1622","Immune Modulators","New Zealand",2021,"683","121",100
"Dispensings","1622","Immune Modulators","Southern",2022,"27","<6",100
"Dispensings","1622","Immune Modulators","Hutt Valley",2022,"44","<6",100
"Dispensings","1622","Immune Modulators","Canterbury",2022,"59","6",100
"Dispensings","1622","Immune Modulators","Auckland",2022,"63","12",100
"Dispensings","1622","Immune Modulators","Waikato",2022,"167","25",100
"Dispensings","1622","Immune Modulators","Waitemata",2022,"49","13",100
"Dispensings","1622","Immune Modulators","Lakes",2022,"60","9",100
"Dispensings","1622","Immune Modulators","Northland",2022,"56","10",100
"Dispensings","1622","Immune Modulators","Bay of Plenty",2022,"90","17",100
"Dispensings","1622","Immune Modulators","South Canterbury",2022,"33","<6",100
"Dispensings","1622","Immune Modulators","Tairawhiti",2022,"10","<6",100
"Dispensings","1622","Immune Modulators","Counties Manukau",2022,"47","9",100
"Dispensings","1622","Immune Modulators","Taranaki",2022,"42","<6",100
"Dispensings","1622","Immune Modulators","Hawke's Bay",2022,"24","<6",100
"Dispensings","1622","Immune Modulators","MidCentral",2022,"63","9",100
"Dispensings","1622","Immune Modulators","Capital & Coast",2022,"59","12",100
"Dispensings","1622","Immune Modulators","Nelson Marlborough",2022,"17","<6",100
"Dispensings","1622","Immune Modulators","Wairarapa",2022,"25","<6",100
"Dispensings","1622","Immune Modulators","West Coast",2022,"<6","<6",100
"Dispensings","1622","Immune Modulators","Whanganui",2022,"<6","<6",100
"Dispensings","1622","Immune Modulators","New Zealand",2022,"940","154",100
"Dispensings","1622","Immune Modulators","Counties Manukau",2023,"114","16",100
"Dispensings","1622","Immune Modulators","Waitemata",2023,"85","19",100
"Dispensings","1622","Immune Modulators","Waikato",2023,"238","35",100
"Dispensings","1622","Immune Modulators","Wairarapa",2023,"31","<6",100
"Dispensings","1622","Immune Modulators","Southern",2023,"55","11",100
"Dispensings","1622","Immune Modulators","Taranaki",2023,"43","7",100
"Dispensings","1622","Immune Modulators","Northland",2023,"63","9",100
"Dispensings","1622","Immune Modulators","Lakes",2023,"42","6",100
"Dispensings","1622","Immune Modulators","Capital & Coast",2023,"84","16",100
"Dispensings","1622","Immune Modulators","Auckland",2023,"143","20",100
"Dispensings","1622","Immune Modulators","MidCentral",2023,"67","10",100
"Dispensings","1622","Immune Modulators","Canterbury",2023,"69","9",100
"Dispensings","1622","Immune Modulators","Bay of Plenty",2023,"101","16",100
"Dispensings","1622","Immune Modulators","Nelson Marlborough",2023,"23","6",100
"Dispensings","1622","Immune Modulators","Hutt Valley",2023,"41","<6",100
"Dispensings","1622","Immune Modulators","South Canterbury",2023,"8","<6",100
"Dispensings","1622","Immune Modulators","Whanganui",2023,"28","<6",100
"Dispensings","1622","Immune Modulators","Hawke's Bay",2023,"25","<6",100
"Dispensings","1622","Immune Modulators","Tairawhiti",2023,"16","<6",100
"Dispensings","1622","Immune Modulators","West Coast",2023,"<6","<6",100
"Dispensings","1622","Immune Modulators","New Zealand",2023,"1277","201",100
"Dispensings","1622","Immune Modulators","Waikato",2024,"272","40",100
"Dispensings","1622","Immune Modulators","Southern",2024,"88","13",100
"Dispensings","1622","Immune Modulators","Waitemata",2024,"154","26",100
"Dispensings","1622","Immune Modulators","Canterbury",2024,"107","13",100
"Dispensings","1622","Immune Modulators","Counties Manukau",2024,"137","16",100
"Dispensings","1622","Immune Modulators","Lakes",2024,"45","<6",100
"Dispensings","1622","Immune Modulators","Nelson Marlborough",2024,"21","<6",100
"Dispensings","1622","Immune Modulators","Auckland",2024,"174","23",100
"Dispensings","1622","Immune Modulators","Capital & Coast",2024,"79","10",100
"Dispensings","1622","Immune Modulators","Whanganui",2024,"36","<6",100
"Dispensings","1622","Immune Modulators","South Canterbury",2024,"21","<6",100
"Dispensings","1622","Immune Modulators","Wairarapa",2024,"43","<6",100
"Dispensings","1622","Immune Modulators","Bay of Plenty",2024,"126","23",100
"Dispensings","1622","Immune Modulators","MidCentral",2024,"105","14",100
"Dispensings","1622","Immune Modulators","Taranaki",2024,"31","<6",100
"Dispensings","1622","Immune Modulators","Hawke's Bay",2024,"27","<6",100
"Dispensings","1622","Immune Modulators","Northland",2024,"110","17",100
"Dispensings","1622","Immune Modulators","Tairawhiti",2024,"22","<6",100
"Dispensings","1622","Immune Modulators","Hutt Valley",2024,"32","<6",100
"Dispensings","1622","Immune Modulators","New Zealand",2024,"1630","233",100
"Initial dispensings","2507","Immunosuppressants","Waitemata",2020,"15029","3087",100
"Initial dispensings","2507","Immunosuppressants","Bay of Plenty",2020,"5411","1265",100
"Initial dispensings","2507","Immunosuppressants","Northland",2020,"4032","814",100
"Initial dispensings","2507","Immunosuppressants","Nelson Marlborough",2020,"4418","1034",100
"Initial dispensings","2507","Immunosuppressants","Auckland",2020,"12522","2666",100
"Initial dispensings","2507","Immunosuppressants","Canterbury",2020,"14131","3235",100
"Initial dispensings","2507","Immunosuppressants","MidCentral",2020,"4231","993",100
"Initial dispensings","2507","Immunosuppressants","Waikato",2020,"8255","1843",100
"Initial dispensings","2507","Immunosuppressants","Capital & Coast",2020,"8641","1930",100
"Initial dispensings","2507","Immunosuppressants","Counties Manukau",2020,"12278","2436",100
"Initial dispensings","2507","Immunosuppressants","Lakes",2020,"1963","445",100
"Initial dispensings","2507","Immunosuppressants","Tairawhiti",2020,"694","159",100
"Initial dispensings","2507","Immunosuppressants","Southern",2020,"8328","2064",100
"Initial dispensings","2507","Immunosuppressants","Taranaki",2020,"3155","656",100
"Initial dispensings","2507","Immunosuppressants","Whanganui",2020,"1425","352",100
"Initial dispensings","2507","Immunosuppressants","Hutt Valley",2020,"4284","1001",100
"Initial dispensings","2507","Immunosuppressants","South Canterbury",2020,"1454","338",100
"Initial dispensings","2507","Immunosuppressants","Wairarapa",2020,"1309","291",100
"Initial dispensings","2507","Immunosuppressants","Hawke's Bay",2020,"3711","799",100
"Initial dispensings","2507","Immunosuppressants","West Coast",2020,"686","163",100
"Initial dispensings","2507","Immunosuppressants","New Zealand",2020,"115957","25571",100
"Initial dispensings","2507","Immunosuppressants","Nelson Marlborough",2021,"4665","1128",100
"Initial dispensings","2507","Immunosuppressants","Northland",2021,"4561","881",100
"Initial dispensings","2507","Immunosuppressants","Southern",2021,"8890","2299",100
"Initial dispensings","2507","Immunosuppressants","Capital & Coast",2021,"9388","2108",100
"Initial dispensings","2507","Immunosuppressants","Counties Manukau",2021,"13565","2716",100
"Initial dispensings","2507","Immunosuppressants","MidCentral",2021,"4641","1129",100
"Initial dispensings","2507","Immunosuppressants","Bay of Plenty",2021,"5982","1397",100
"Initial dispensings","2507","Immunosuppressants","Waikato",2021,"9792","2180",100
"Initial dispensings","2507","Immunosuppressants","Waitemata",2021,"17101","3399",100
"Initial dispensings","2507","Immunosuppressants","Auckland",2021,"13689","2867",100
"Initial dispensings","2507","Immunosuppressants","South Canterbury",2021,"1648","389",100
"Initial dispensings","2507","Immunosuppressants","Taranaki",2021,"3540","764",100
"Initial dispensings","2507","Immunosuppressants","Wairarapa",2021,"1411","332",100
"Initial dispensings","2507","Immunosuppressants","Hutt Valley",2021,"4873","1070",100
"Initial dispensings","2507","Immunosuppressants","Canterbury",2021,"15571","3497",100
"Initial dispensings","2507","Immunosuppressants","West Coast",2021,"804","207",100
"Initial dispensings","2507","Immunosuppressants","Lakes",2021,"2202","535",100
"Initial dispensings","2507","Immunosuppressants","Hawke's Bay",2021,"4164","962",100
"Initial dispensings","2507","Immunosuppressants","Whanganui",2021,"1587","388",100
"Initial dispensings","2507","Immunosuppressants","Tairawhiti",2021,"789","185",100
"Initial dispensings","2507","Immunosuppressants","New Zealand",2021,"128863","28433",100
"Initial dispensings","2507","Immunosuppressants","Canterbury",2022,"16928","3762",100
"Initial dispensings","2507","Immunosuppressants","Lakes",2022,"2305","582",100
"Initial dispensings","2507","Immunosuppressants","Capital & Coast",2022,"10305","2320",100
"Initial dispensings","2507","Immunosuppressants","Hutt Valley",2022,"5195","1158",100
"Initial dispensings","2507","Immunosuppressants","Northland",2022,"4767","962",100
"Initial dispensings","2507","Immunosuppressants","MidCentral",2022,"5482","1279",100
"Initial dispensings","2507","Immunosuppressants","Auckland",2022,"14660","3106",100
"Initial dispensings","2507","Immunosuppressants","Taranaki",2022,"4137","867",100
"Initial dispensings","2507","Immunosuppressants","Waikato",2022,"11351","2503",100
"Initial dispensings","2507","Immunosuppressants","Hawke's Bay",2022,"4670","1088",100
"Initial dispensings","2507","Immunosuppressants","South Canterbury",2022,"1793","424",100
"Initial dispensings","2507","Immunosuppressants","Waitemata",2022,"18753","3706",100
"Initial dispensings","2507","Immunosuppressants","Southern",2022,"9782","2376",100
"Initial dispensings","2507","Immunosuppressants","Bay of Plenty",2022,"6604","1526",100
"Initial dispensings","2507","Immunosuppressants","Counties Manukau",2022,"14353","2960",100
"Initial dispensings","2507","Immunosuppressants","Wairarapa",2022,"1473","349",100
"Initial dispensings","2507","Immunosuppressants","Nelson Marlborough",2022,"5063","1182",100
"Initial dispensings","2507","Immunosuppressants","Whanganui",2022,"1702","408",100
"Initial dispensings","2507","Immunosuppressants","Tairawhiti",2022,"925","202",100
"Initial dispensings","2507","Immunosuppressants","West Coast",2022,"926","219",100
"Initial dispensings","2507","Immunosuppressants","New Zealand",2022,"141174","30979",100
"Initial dispensings","2507","Immunosuppressants","Capital & Coast",2023,"11137","2574",100
"Initial dispensings","2507","Immunosuppressants","Canterbury",2023,"18283","4175",100
"Initial dispensings","2507","Immunosuppressants","Auckland",2023,"15713","3372",100
"Initial dispensings","2507","Immunosuppressants","Bay of Plenty",2023,"7390","1676",100
"Initial dispensings","2507","Immunosuppressants","Waikato",2023,"12532","2774",100
"Initial dispensings","2507","Immunosuppressants","Northland",2023,"5208","1016",100
"Initial dispensings","2507","Immunosuppressants","MidCentral",2023,"6328","1398",100
"Initial dispensings","2507","Immunosuppressants","Counties Manukau",2023,"15595","3255",100
"Initial dispensings","2507","Immunosuppressants","Hutt Valley",2023,"5606","1284",100
"Initial dispensings","2507","Immunosuppressants","Southern",2023,"10794","2585",100
"Initial dispensings","2507","Immunosuppressants","Waitemata",2023,"20191","4145",100
"Initial dispensings","2507","Immunosuppressants","Taranaki",2023,"4348","968",100
"Initial dispensings","2507","Immunosuppressants","Hawke's Bay",2023,"5282","1235",100
"Initial dispensings","2507","Immunosuppressants","Lakes",2023,"2691","685",100
"Initial dispensings","2507","Immunosuppressants","Nelson Marlborough",2023,"5335","1242",100
"Initial dispensings","2507","Immunosuppressants","South Canterbury",2023,"1963","468",100
"Initial dispensings","2507","Immunosuppressants","Tairawhiti",2023,"982","210",100
"Initial dispensings","2507","Immunosuppressants","Whanganui",2023,"2006","483",100
"Initial dispensings","2507","Immunosuppressants","Wairarapa",2023,"1604","387",100
"Initial dispensings","2507","Immunosuppressants","West Coast",2023,"961","233",100
"Initial dispensings","2507","Immunosuppressants","New Zealand",2023,"153949","34165",100
"Initial dispensings","2507","Immunosuppressants","Counties Manukau",2024,"16774","3507",100
"Initial dispensings","2507","Immunosuppressants","Canterbury",2024,"20015","4558",100
"Initial dispensings","2507","Immunosuppressants","Southern",2024,"11793","2848",100
"Initial dispensings","2507","Immunosuppressants","Waikato",2024,"14101","3072",100
"Initial dispensings","2507","Immunosuppressants","Waitemata",2024,"22310","4516",100
"Initial dispensings","2507","Immunosuppressants","Nelson Marlborough",2024,"5713","1257",100
"Initial dispensings","2507","Immunosuppressants","MidCentral",2024,"6879","1474",100
"Initial dispensings","2507","Immunosuppressants","Capital & Coast",2024,"12506","2780",100
"Initial dispensings","2507","Immunosuppressants","Auckland",2024,"16731","3579",100
"Initial dispensings","2507","Immunosuppressants","Hawke's Bay",2024,"5776","1316",100
"Initial dispensings","2507","Immunosuppressants","Bay of Plenty",2024,"8004","1798",100
"Initial dispensings","2507","Immunosuppressants","Tairawhiti",2024,"1075","234",100
"Initial dispensings","2507","Immunosuppressants","Wairarapa",2024,"1787","415",100
"Initial dispensings","2507","Immunosuppressants","Taranaki",2024,"5154","1108",100
"Initial dispensings","2507","Immunosuppressants","Hutt Valley",2024,"6281","1401",100
"Initial dispensings","2507","Immunosuppressants","Whanganui",2024,"2157","530",100
"Initial dispensings","2507","Immunosuppressants","Northland",2024,"5596","1111",100
"Initial dispensings","2507","Immunosuppressants","West Coast",2024,"1006","249",100
"Initial dispensings","2507","Immunosuppressants","Lakes",2024,"2873","741",100
"Initial dispensings","2507","Immunosuppressants","South Canterbury",2024,"2020","459",100
"Initial dispensings","2507","Immunosuppressants","New Zealand",2024,"168551","36953",100
"Dispensings","2507","Immunosuppressants","Waitemata",2020,"31226","3115",100
"Dispensings","2507","Immunosuppressants","Bay of Plenty",2020,"12812","1275",100
"Dispensings","2507","Immunosuppressants","Northland",2020,"9681","823",100
"Dispensings","2507","Immunosuppressants","Nelson Marlborough",2020,"11055","1047",100
"Dispensings","2507","Immunosuppressants","Auckland",2020,"25185","2701",100
"Dispensings","2507","Immunosuppressants","Canterbury",2020,"34974","3262",100
"Dispensings","2507","Immunosuppressants","MidCentral",2020,"10120","1007",100
"Dispensings","2507","Immunosuppressants","Waikato",2020,"19304","1865",100
"Dispensings","2507","Immunosuppressants","Capital & Coast",2020,"19784","1948",100
"Dispensings","2507","Immunosuppressants","Counties Manukau",2020,"28603","2465",100
"Dispensings","2507","Immunosuppressants","Lakes",2020,"4399","452",100
"Dispensings","2507","Immunosuppressants","Tairawhiti",2020,"1543","160",100
"Dispensings","2507","Immunosuppressants","Southern",2020,"20118","2088",100
"Dispensings","2507","Immunosuppressants","Taranaki",2020,"6964","668",100
"Dispensings","2507","Immunosuppressants","Whanganui",2020,"3275","354",100
"Dispensings","2507","Immunosuppressants","Hutt Valley",2020,"10258","1012",100
"Dispensings","2507","Immunosuppressants","South Canterbury",2020,"3573","343",100
"Dispensings","2507","Immunosuppressants","Wairarapa",2020,"3213","293",100
"Dispensings","2507","Immunosuppressants","Hawke's Bay",2020,"10378","804",100
"Dispensings","2507","Immunosuppressants","West Coast",2020,"1578","166",100
"Dispensings","2507","Immunosuppressants","New Zealand",2020,"268043","25848",100
"Dispensings","2507","Immunosuppressants","Nelson Marlborough",2021,"11443","1136",100
"Dispensings","2507","Immunosuppressants","Northland",2021,"10471","889",100
"Dispensings","2507","Immunosuppressants","Southern",2021,"20850","2326",100
"Dispensings","2507","Immunosuppressants","Capital & Coast",2021,"20782","2137",100
"Dispensings","2507","Immunosuppressants","Counties Manukau",2021,"31182","2757",100
"Dispensings","2507","Immunosuppressants","MidCentral",2021,"11001","1150",100
"Dispensings","2507","Immunosuppressants","Bay of Plenty",2021,"14204","1410",100
"Dispensings","2507","Immunosuppressants","Waikato",2021,"21557","2205",100
"Dispensings","2507","Immunosuppressants","Waitemata",2021,"35104","3430",100
"Dispensings","2507","Immunosuppressants","Auckland",2021,"27425","2912",100
"Dispensings","2507","Immunosuppressants","South Canterbury",2021,"3793","394",100
"Dispensings","2507","Immunosuppressants","Taranaki",2021,"7594","769",100
"Dispensings","2507","Immunosuppressants","Wairarapa",2021,"3602","333",100
"Dispensings","2507","Immunosuppressants","Hutt Valley",2021,"11053","1091",100
"Dispensings","2507","Immunosuppressants","Canterbury",2021,"37522","3531",100
"Dispensings","2507","Immunosuppressants","West Coast",2021,"1739","207",100
"Dispensings","2507","Immunosuppressants","Lakes",2021,"4960","545",100
"Dispensings","2507","Immunosuppressants","Hawke's Bay",2021,"11165","973",100
"Dispensings","2507","Immunosuppressants","Whanganui",2021,"3512","395",100
"Dispensings","2507","Immunosuppressants","Tairawhiti",2021,"1828","186",100
"Dispensings","2507","Immunosuppressants","New Zealand",2021,"290787","28776",100
"Dispensings","2507","Immunosuppressants","Canterbury",2022,"40820","3795",100
"Dispensings","2507","Immunosuppressants","Lakes",2022,"5264","591",100
"Dispensings","2507","Immunosuppressants","Capital & Coast",2022,"22678","2343",100
"Dispensings","2507","Immunosuppressants","Hutt Valley",2022,"11832","1169",100
"Dispensings","2507","Immunosuppressants","Northland",2022,"10703","973",100
"Dispensings","2507","Immunosuppressants","MidCentral",2022,"11756","1293",100
"Dispensings","2507","Immunosuppressants","Auckland",2022,"29137","3133",100
"Dispensings","2507","Immunosuppressants","Taranaki",2022,"8814","875",100
"Dispensings","2507","Immunosuppressants","Waikato",2022,"24890","2536",100
"Dispensings","2507","Immunosuppressants","Hawke's Bay",2022,"12513","1107",100
"Dispensings","2507","Immunosuppressants","South Canterbury",2022,"4153","428",100
"Dispensings","2507","Immunosuppressants","Waitemata",2022,"38147","3750",100
"Dispensings","2507","Immunosuppressants","Southern",2022,"22829","2394",100
"Dispensings","2507","Immunosuppressants","Bay of Plenty",2022,"15788","1542",100
"Dispensings","2507","Immunosuppressants","Counties Manukau",2022,"33560","3003",100
"Dispensings","2507","Immunosuppressants","Wairarapa",2022,"3811","356",100
"Dispensings","2507","Immunosuppressants","Nelson Marlborough",2022,"12349","1198",100
"Dispensings","2507","Immunosuppressants","Whanganui",2022,"3648","419",100
"Dispensings","2507","Immunosuppressants","Tairawhiti",2022,"2081","203",100
"Dispensings","2507","Immunosuppressants","West Coast",2022,"2084","220",100
"Dispensings","2507","Immunosuppressants","New Zealand",2022,"316857","31328",100
"Dispensings","2507","Immunosuppressants","Capital & Coast",2023,"24352","2591",100
"Dispensings","2507","Immunosuppressants","Canterbury",2023,"43988","4203",100
"Dispensings","2507","Immunosuppressants","Auckland",2023,"31752","3415",100
"Dispensings","2507","Immunosuppressants","Bay of Plenty",2023,"17550","1685",100
"Dispensings","2507","Immunosuppressants","Waikato",2023,"27399","2798",100
"Dispensings","2507","Immunosuppressants","Northland",2023,"11565","1030",100
"Dispensings","2507","Immunosuppressants","MidCentral",2023,"12903","1415",100
"Dispensings","2507","Immunosuppressants","Counties Manukau",2023,"35873","3307",100
"Dispensings","2507","Immunosuppressants","Hutt Valley",2023,"12829","1293",100
"Dispensings","2507","Immunosuppressants","Southern",2023,"25263","2611",100
"Dispensings","2507","Immunosuppressants","Waitemata",2023,"41250","4185",100
"Dispensings","2507","Immunosuppressants","Taranaki",2023,"9304","974",100
"Dispensings","2507","Immunosuppressants","Hawke's Bay",2023,"13781","1251",100
"Dispensings","2507","Immunosuppressants","Lakes",2023,"6138","695",100
"Dispensings","2507","Immunosuppressants","Nelson Marlborough",2023,"13075","1253",100
"Dispensings","2507","Immunosuppressants","South Canterbury",2023,"4871","473",100
"Dispensings","2507","Immunosuppressants","Tairawhiti",2023,"2369","212",100
"Dispensings","2507","Immunosuppressants","Whanganui",2023,"4392","491",100
"Dispensings","2507","Immunosuppressants","Wairarapa",2023,"3962","393",100
"Dispensings","2507","Immunosuppressants","West Coast",2023,"2186","234",100
"Dispensings","2507","Immunosuppressants","New Zealand",2023,"344802","34509",100
"Dispensings","2507","Immunosuppressants","Counties Manukau",2024,"38563","3549",100
"Dispensings","2507","Immunosuppressants","Canterbury",2024,"47938","4589",100
"Dispensings","2507","Immunosuppressants","Southern",2024,"27677","2877",100
"Dispensings","2507","Immunosuppressants","Waikato",2024,"30925","3099",100
"Dispensings","2507","Immunosuppressants","Waitemata",2024,"45947","4564",100
"Dispensings","2507","Immunosuppressants","Nelson Marlborough",2024,"13857","1280",100
"Dispensings","2507","Immunosuppressants","MidCentral",2024,"14046","1495",100
"Dispensings","2507","Immunosuppressants","Capital & Coast",2024,"27335","2815",100
"Dispensings","2507","Immunosuppressants","Auckland",2024,"33887","3635",100
"Dispensings","2507","Immunosuppressants","Hawke's Bay",2024,"14525","1331",100
"Dispensings","2507","Immunosuppressants","Bay of Plenty",2024,"18806","1822",100
"Dispensings","2507","Immunosuppressants","Tairawhiti",2024,"2618","237",100
"Dispensings","2507","Immunosuppressants","Wairarapa",2024,"4451","422",100
"Dispensings","2507","Immunosuppressants","Taranaki",2024,"10649","1114",100
"Dispensings","2507","Immunosuppressants","Hutt Valley",2024,"13870","1416",100
"Dispensings","2507","Immunosuppressants","Whanganui",2024,"4931","537",100
"Dispensings","2507","Immunosuppressants","Northland",2024,"12783","1122",100
"Dispensings","2507","Immunosuppressants","West Coast",2024,"2247","252",100
"Dispensings","2507","Immunosuppressants","Lakes",2024,"6630","752",100
"Dispensings","2507","Immunosuppressants","South Canterbury",2024,"5240","462",100
"Dispensings","2507","Immunosuppressants","New Zealand",2024,"376925","37370",100
"Initial dispensings","4218","Infant Formulae","Auckland",2020,"856","313",100
"Initial dispensings","4218","Infant Formulae","Northland",2020,"663","194",100
"Initial dispensings","4218","Infant Formulae","Waikato",2020,"2115","711",100
"Initial dispensings","4218","Infant Formulae","Counties Manukau",2020,"818","313",100
"Initial dispensings","4218","Infant Formulae","Taranaki",2020,"345","118",100
"Initial dispensings","4218","Infant Formulae","West Coast",2020,"48","19",100
"Initial dispensings","4218","Infant Formulae","Southern",2020,"1017","376",100
"Initial dispensings","4218","Infant Formulae","Bay of Plenty",2020,"707","250",100
"Initial dispensings","4218","Infant Formulae","MidCentral",2020,"602","206",100
"Initial dispensings","4218","Infant Formulae","Hawke's Bay",2020,"350","119",100
"Initial dispensings","4218","Infant Formulae","Hutt Valley",2020,"634","225",100
"Initial dispensings","4218","Infant Formulae","Canterbury",2020,"1289","490",100
"Initial dispensings","4218","Infant Formulae","Waitemata",2020,"1458","522",100
"Initial dispensings","4218","Infant Formulae","Capital & Coast",2020,"777","281",100
"Initial dispensings","4218","Infant Formulae","Wairarapa",2020,"85","35",100
"Initial dispensings","4218","Infant Formulae","South Canterbury",2020,"153","58",100
"Initial dispensings","4218","Infant Formulae","Nelson Marlborough",2020,"357","126",100
"Initial dispensings","4218","Infant Formulae","Tairawhiti",2020,"67","29",100
"Initial dispensings","4218","Infant Formulae","Lakes",2020,"213","83",100
"Initial dispensings","4218","Infant Formulae","Whanganui",2020,"127","50",100
"Initial dispensings","4218","Infant Formulae","New Zealand",2020,"12681","4518",100
"Initial dispensings","4218","Infant Formulae","Hawke's Bay",2021,"351","132",100
"Initial dispensings","4218","Infant Formulae","Southern",2021,"976","362",100
"Initial dispensings","4218","Infant Formulae","Hutt Valley",2021,"671","226",100
"Initial dispensings","4218","Infant Formulae","Capital & Coast",2021,"685","237",100
"Initial dispensings","4218","Infant Formulae","Canterbury",2021,"1169","492",100
"Initial dispensings","4218","Infant Formulae","Waitemata",2021,"1483","548",100
"Initial dispensings","4218","Infant Formulae","Auckland",2021,"899","307",100
"Initial dispensings","4218","Infant Formulae","MidCentral",2021,"585","214",100
"Initial dispensings","4218","Infant Formulae","Counties Manukau",2021,"918","333",100
"Initial dispensings","4218","Infant Formulae","Northland",2021,"571","195",100
"Initial dispensings","4218","Infant Formulae","Bay of Plenty",2021,"813","284",100
"Initial dispensings","4218","Infant Formulae","Waikato",2021,"2177","736",100
"Initial dispensings","4218","Infant Formulae","Taranaki",2021,"471","148",100
"Initial dispensings","4218","Infant Formulae","South Canterbury",2021,"165","55",100
"Initial dispensings","4218","Infant Formulae","Whanganui",2021,"174","53",100
"Initial dispensings","4218","Infant Formulae","Tairawhiti",2021,"88","45",100
"Initial dispensings","4218","Infant Formulae","Lakes",2021,"244","92",100
"Initial dispensings","4218","Infant Formulae","Nelson Marlborough",2021,"341","116",100
"Initial dispensings","4218","Infant Formulae","West Coast",2021,"64","22",100
"Initial dispensings","4218","Infant Formulae","Wairarapa",2021,"106","39",100
"Initial dispensings","4218","Infant Formulae","New Zealand",2021,"12951","4636",100
"Initial dispensings","4218","Infant Formulae","Whanganui",2022,"130","53",100
"Initial dispensings","4218","Infant Formulae","Waikato",2022,"2054","705",100
"Initial dispensings","4218","Infant Formulae","Capital & Coast",2022,"591","209",100
"Initial dispensings","4218","Infant Formulae","Canterbury",2022,"1265","475",100
"Initial dispensings","4218","Infant Formulae","Hutt Valley",2022,"510","185",100
"Initial dispensings","4218","Infant Formulae","Lakes",2022,"253","90",100
"Initial dispensings","4218","Infant Formulae","MidCentral",2022,"526","182",100
"Initial dispensings","4218","Infant Formulae","Waitemata",2022,"1508","520",100
